id,MW,cLogP,HBD,HBA,RotB,charge
ZINCh800000es55q,234.25899999999996,-0.2900800000000003,2,4,2,0
ZINCh800000es57s,243.28199999999995,0.2879999999999998,2,2,3,0
ZINCh800000es5dH,238.33499999999998,0.2285000000000006,3,2,4,0
ZINCh800000es5eO,246.35099999999997,0.27660000000000085,3,4,9,0
ZINCh800000es5hi,245.32299999999998,0.23520000000000052,3,3,5,0
ZINCh800000es5i5,243.28199999999993,0.2643999999999995,2,2,3,0
ZINCh800000es5jv,240.30699999999996,0.28859999999999936,2,5,6,0
ZINCh800000es5pB,237.34699999999992,0.24430000000000018,3,3,4,0
ZINCh800000es5rW,241.33499999999995,0.24250000000000005,2,3,7,0
ZINCh800000es5ze,240.303,0.23319999999999963,2,5,5,0
ZINCh800000es5FB,233.275,0.2956,3,4,4,0
ZINCh800000es5GG,264.39099999999996,0.2660000000000011,1,4,6,0
ZINCh800000es5Nl,240.30299999999997,0.26819999999999955,0,4,3,0
ZINCh800000es5NE,242.23099999999997,0.2675000000000001,1,5,3,0
ZINCh800000es5PQ,248.22899999999998,0.2508999999999999,1,3,3,0
ZINCh800000es5QH,258.34299999999996,0.20300000000000007,1,5,3,0
ZINCh800000es5Rp,241.28699999999995,0.21839999999999976,2,4,5,0
ZINCh800000es5S6,243.30299999999994,0.2351999999999992,2,5,6,0
ZINCh800000es5XI,262.331,0.2649699999999993,2,5,5,0
ZINCh800000es5YH,241.28699999999998,0.2167999999999995,2,4,4,0
ZINCh800000es60d,260.35900000000004,0.27870000000000017,2,5,7,0
ZINCh800000es62s,265.246,0.25709999999999966,0,6,7,0
ZINCh800000es64l,262.649,0.24739999999999968,1,6,6,0
ZINCh800000es695,267.34700000000004,0.2808000000000008,1,5,7,0
ZINCh800000es6eQ,245.27499999999998,0.20550000000000024,0,5,5,0
ZINCh800000es6fY,242.31899999999996,0.2535000000000005,1,4,5,0
ZINCh800000es6g8,242.319,0.28510000000000035,2,4,5,0
ZINCh800000es6iI,262.375,0.23810000000000087,2,5,7,0
ZINCh800000es6ja,246.28199999999995,0.2273999999999996,1,4,5,0
ZINCh800000es6je,240.30299999999997,0.27780000000000005,1,4,6,0
ZINCh800000es6jk,240.30299999999994,0.27939999999999987,1,4,3,0
ZINCh800000es6kv,265.306,0.24140000000000011,2,5,7,0
ZINCh800000es6lz,263.319,0.2854000000000001,1,6,6,0
ZINCh800000es6r5,263.31499999999994,0.2951999999999997,0,5,3,0
ZINCh800000es6we,243.3029999999999,0.21159999999999957,2,5,4,0
ZINCh800000es6wi,244.33499999999992,0.2483000000000002,1,5,7,0
ZINCh800000es6C2,242.31899999999996,0.2850999999999999,2,4,5,0
ZINCh800000es6D5,242.31899999999993,0.2535000000000005,1,4,4,0
ZINCh800000es6D7,237.259,0.2103199999999994,1,5,4,0
ZINCh800000es6Fo,240.30299999999994,0.2908999999999995,1,4,4,0
ZINCh800000es6GF,324.15600000000006,0.21839999999999954,1,7,5,0
ZINCh800000es6Ki,275.248,0.27799999999999986,2,5,5,0
ZINCh800000es6KG,243.3029999999999,0.21159999999999957,2,5,4,0
ZINCh800000es6Ly,240.30299999999997,0.29250000000000026,1,4,2,0
ZINCh800000es6LO,243.25899999999996,0.2609999999999999,0,5,3,0
ZINCh800000es6Rr,244.33499999999995,0.24829999999999974,1,5,6,0
ZINCh800000es6UQ,261.27799999999996,0.2354000000000001,1,7,3,0
ZINCh800000es6UV,255.29899999999998,0.2858000000000001,1,7,2,0
ZINCh800000es6Wq,244.291,0.27210000000000023,2,4,4,0
ZINCh800000es6Xq,247.335,0.20149999999999957,2,5,6,0
ZINCh800000es750,248.25399999999993,0.27580000000000005,3,3,6,0
ZINCh800000es76N,263.3589999999999,0.24739999999999962,2,4,8,0
ZINCh800000es77k,263.359,0.24579999999999985,2,4,6,0
ZINCh800000es78e,266.363,0.21790000000000043,2,4,7,0
ZINCh800000es7aa,241.291,0.2119999999999998,1,6,6,0
ZINCh800000es7ab,241.291,0.28931999999999936,0,6,4,0
ZINCh800000es7hx,303.15600000000006,0.25690000000000063,1,3,4,0
ZINCh800000es7id,252.26099999999997,0.299,2,3,7,0
ZINCh800000es7le,252.26099999999997,0.2974000000000001,2,3,6,0
ZINCh800000es7mO,243.263,0.6162,2,6,6,0
ZINCh800000es7ps,245.31899999999996,0.2688,1,4,6,0
ZINCh800000es7pY,244.33499999999998,0.28150000000000086,2,4,7,0
ZINCh800000es7sl,240.30299999999997,0.22150000000000003,2,3,7,0
ZINCh800000es7sU,239.27499999999998,0.24989999999999962,2,4,5,0
ZINCh800000es7uP,238.29099999999997,0.27181999999999973,1,5,5,0
ZINCh800000es7DW,239.32300000000004,0.46066999999999975,3,4,7,0
ZINCh800000es7Fb,242.36700000000002,0.4786700000000013,3,3,9,0
ZINCh800000es7Js,244.33499999999995,0.2831000000000006,2,4,9,0
ZINCh800000es7JM,244.33499999999998,0.28150000000000075,2,4,9,0
ZINCh800000es7Lx,236.27900000000002,0.2832199999999996,0,7,5,0
ZINCh800000es7Pn,248.254,0.22949999999999937,2,3,6,0
ZINCh800000es7Pr,265.246,0.25710000000000055,0,5,7,0
ZINCh800000es7Rg,247.249,0.2706999999999998,1,5,4,0
ZINCh800000es7TB,244.33499999999992,0.2499000000000009,1,4,9,0
ZINCh800000es7U8,258.3429999999999,0.20299999999999963,1,4,4,0
ZINCh800000es8fx,263.35900000000004,0.20830000000000015,1,4,6,0
ZINCh800000es8gF,264.391,0.2825000000000013,1,4,5,0
ZINCh800000es8lX,244.266,0.25010000000000027,2,4,7,0
ZINCh800000es8qA,246.25699999999998,0.23980000000000035,1,3,4,0
ZINCh800000es8rJ,237.299,0.2506,1,3,3,0
ZINCh800000es8AU,241.28699999999995,0.2531999999999994,1,4,4,0
ZINCh800000es8L2,249.21299999999994,0.24749999999999978,2,3,5,0
ZINCh800000es8MD,307.144,0.27559999999999985,1,6,6,0
ZINCh800000es8MS,258.29900000000004,0.2114000000000003,2,6,7,0
ZINCh800000es8OV,241.28699999999995,0.20529999999999982,0,4,3,0
ZINCh800000es8UL,246.35099999999997,0.2303000000000004,2,4,8,0
ZINCh800000es8Vx,244.33499999999995,0.24830000000000108,1,4,5,0
ZINCh800000es92v,244.24699999999999,0.25330000000000036,2,6,7,0
ZINCh800000es94A,231.21900000000005,0.21529999999999955,1,7,3,0
ZINCh800000es97Y,265.335,0.2219999999999993,1,4,3,0
ZINCh800000es9b3,244.2909999999999,0.26329999999999965,2,4,4,0
ZINCh800000es9bW,241.33499999999995,0.27050000000000135,2,4,5,0
ZINCh800000es9eS,240.30299999999994,0.2594999999999994,0,4,2,0
ZINCh800000es9fH,304.14400000000006,0.24430000000000024,1,4,4,0
ZINCh800000es9gw,304.144,0.24430000000000018,1,4,4,0
ZINCh800000es9gE,264.757,0.2365000000000006,3,3,7,0
ZINCh800000es9i8,241.33499999999995,0.22260000000000013,1,4,4,0
ZINCh800000es9il,241.33499999999995,0.27049999999999996,2,4,4,0
ZINCh800000es9jc,246.30699999999996,0.23300000000000032,2,5,8,0
ZINCh800000es9lf,244.33499999999992,0.2815000000000003,2,4,6,0
ZINCh800000es9pq,264.391,0.2678000000000015,1,4,6,0
ZINCh800000es9pU,238.24699999999999,0.20757999999999993,1,6,6,0
ZINCh800000es9rE,252.26099999999997,0.2842999999999997,2,3,7,0
ZINCh800000es9uK,262.37499999999994,0.21220000000000083,2,4,8,0
ZINCh800000es9vi,239.31899999999993,0.2885000000000007,1,3,1,0
ZINCh800000es9G7,266.33799999999997,0.24170000000000003,0,3,3,0
ZINCh800000es9Jl,281.399,0.21520000000000006,1,5,4,0
ZINCh800000es9L3,242.31899999999996,0.2752999999999999,1,5,3,0
ZINCh800000es9O7,242.31899999999996,0.2519000000000007,1,3,6,0
ZINCh800000es9RP,241.28699999999992,0.22799999999999954,1,4,3,0
ZINCh800000es9TL,265.37499999999994,0.20470000000000055,1,5,7,0
ZINCh800000es9TU,253.24499999999998,0.2239,1,4,5,0
ZINCh800000es9Vl,244.33499999999992,0.2815000000000003,2,4,6,0
ZINCh800000es9VN,252.26099999999997,0.2510999999999995,1,3,6,0
ZINCh800000es9X7,252.26099999999994,0.2973999999999993,2,3,7,0
ZINCh800000es9Xh,252.26099999999994,0.2494999999999996,1,3,6,0
ZINCh800000es9XU,244.33499999999995,0.29620000000000074,2,4,7,0
ZINCh800000es9Y7,239.32300000000004,0.4590699999999999,3,4,6,0
ZINCh800000esa0Z,245.3189999999999,0.2672000000000001,1,4,3,0
ZINCh800000esa1b,242.24999999999997,0.23269999999999974,2,4,5,0
ZINCh800000esa5P,262.37500000000006,0.24730000000000124,2,4,6,0
ZINCh800000esa6Y,261.34700000000004,0.24729999999999963,3,4,4,0
ZINCh800000esa76,240.30299999999994,0.2778000000000001,1,3,6,0
ZINCh800000esa7f,238.291,0.24639999999999979,1,5,5,0
ZINCh800000esadg,248.27499999999995,0.2686999999999997,1,6,5,0
ZINCh800000esag0,260.28999999999996,0.21220000000000006,2,4,4,0
ZINCh800000esagO,237.259,0.2791999999999997,1,4,2,0
ZINCh800000esalP,240.259,0.24859999999999977,2,5,4,0
ZINCh800000esam6,236.22699999999998,0.2570999999999997,2,5,3,0
ZINCh800000esamO,238.28699999999998,0.6563,3,5,6,0
ZINCh800000esans,239.27499999999998,0.2623999999999996,2,5,5,0
ZINCh800000esanD,263.2939999999999,0.26419999999999977,1,5,7,0
ZINCh800000esaod,251.271,0.2667,1,7,4,0
ZINCh800000esaqm,238.24299999999997,0.29929999999999995,1,6,5,0
ZINCh800000esasE,268.2,0.2012000000000001,1,3,4,0
ZINCh800000esaud,258.262,0.20869999999999994,1,6,4,0
ZINCh800000esawA,259.371,0.26789999999999964,1,4,4,0
ZINCh800000esay4,261.34299999999996,0.2025999999999999,0,4,3,0
ZINCh800000esay9,261.343,0.24889999999999968,1,4,4,0
ZINCh800000esayM,259.327,0.20619999999999994,0,4,4,0
ZINCh800000esayR,261.343,0.29659999999999953,1,4,6,0
ZINCh800000esaAw,254.27100000000004,0.08877000000000013,2,6,3,0
ZINCh800000esaD2,266.3379999999999,0.27629999999999977,1,3,5,0
ZINCh800000esaH6,281.44700000000006,0.20820000000000127,1,4,6,0
ZINCh800000esaHE,263.33799999999997,0.26689999999999925,3,3,7,0
ZINCh800000esaIV,260.3589999999999,0.2564999999999998,3,4,7,0
ZINCh800000esaLP,258.387,0.2162,3,4,5,0
ZINCh800000esaMJ,277.371,0.27830000000000044,0,5,3,0
ZINCh800000esaNy,257.40299999999996,0.24560000000000115,1,4,6,0
ZINCh800000esaQd,268.329,0.21539999999999965,3,4,5,0
ZINCh800000esaU3,255.343,0.24929999999999947,2,5,7,0
ZINCh800000esaV5,255.34699999999998,0.26119999999999965,0,7,4,0
ZINCh800000esaVS,257.35499999999996,0.25649999999999973,2,4,5,0
ZINCh800000esaWA,255.343,0.24929999999999947,2,5,6,0
ZINCh800000esaZw,257.40299999999996,0.24400000000000133,1,4,4,0
ZINCh800000esb5x,230.23100000000002,0.2423799999999997,2,5,3,0
ZINCh800000esb5G,254.31499999999997,0.25677999999999956,0,5,3,0
ZINCh800000esb6r,266.33799999999997,0.2268000000000001,0,3,5,0
ZINCh800000esb6F,239.31899999999996,0.20367999999999992,1,4,5,0
ZINCh800000esbaj,238.24699999999999,0.2254999999999998,1,5,5,0
ZINCh800000esbdG,233.27499999999998,0.25887999999999955,1,5,3,0
ZINCh800000esbep,270.30100000000004,0.22810000000000002,2,3,7,0
ZINCh800000esbht,264.347,0.2315999999999998,2,5,7,0
ZINCh800000esbhH,244.33499999999992,0.24830000000000108,1,4,5,0
ZINCh800000esbnc,237.34699999999995,0.21830000000000116,3,3,3,0
ZINCh800000esboa,242.36299999999991,0.2898999999999996,2,4,4,0
ZINCh800000esbod,255.39100000000002,0.2636000000000001,1,6,5,0
ZINCh800000esbrH,250.24499999999998,0.25649999999999956,2,3,5,0
ZINCh800000esbs2,252.299,0.2912800000000003,2,5,5,0
ZINCh800000esbsZ,305.172,0.2405000000000002,2,3,4,0
ZINCh800000esbuO,263.3589999999999,0.2457999999999998,2,4,5,0
ZINCh800000esbv9,253.24499999999995,0.2717999999999997,2,4,5,0
ZINCh800000esbxX,237.303,0.23819999999999936,2,4,4,0
ZINCh800000esby1,237.30299999999997,0.23819999999999986,2,4,5,0
ZINCh800000esbze,236.27899999999997,0.2719999999999996,1,7,7,0
ZINCh800000esbBg,246.23799999999997,0.21799999999999975,1,4,4,0
ZINCh800000esbGk,236.27499999999998,0.2463999999999995,2,5,3,0
ZINCh800000esbHZ,262.29,0.22830000000000022,3,4,4,0
ZINCh800000esbOq,242.36299999999994,0.23999999999999938,4,4,5,0
ZINCh800000esbOs,244.33499999999995,0.24830000000000063,1,4,6,0
ZINCh800000esbPg,239.36299999999994,0.237500000000001,3,4,4,0
ZINCh800000esbQB,268.28499999999997,0.22407999999999995,2,4,6,0
ZINCh800000esbVY,241.335,0.24200000000000066,2,4,5,0
ZINCh800000esbXe,248.29799999999994,0.2390000000000001,2,4,7,0
ZINCh800000esc1W,239.275,0.28559999999999947,3,4,5,0
ZINCh800000esc4K,239.27499999999995,0.22747999999999968,2,4,4,0
ZINCh800000esc7D,241.28699999999995,0.2756999999999994,1,4,6,0
ZINCh800000esc7E,244.33499999999995,0.24830000000000108,1,4,8,0
ZINCh800000esc8h,241.33499999999995,0.2558000000000007,2,4,2,0
ZINCh800000escbu,245.25399999999996,0.22460000000000024,2,3,1,0
ZINCh800000escl2,239.323,0.22349999999999992,2,5,4,0
ZINCh800000escmq,239.319,0.26000000000000045,1,4,4,0
ZINCh800000escn3,236.235,0.20189999999999997,0,8,3,0
ZINCh800000escsD,241.26599999999996,0.2227799999999996,1,3,4,0
ZINCh800000escuI,240.3509999999999,0.26120000000000104,3,3,2,0
ZINCh800000escyj,238.33499999999995,0.2768000000000004,1,4,1,0
ZINCh800000escyt,237.34699999999995,0.24310000000000032,0,3,1,0
ZINCh800000esczx,242.36299999999994,0.2867,2,4,3,0
ZINCh800000escHq,237.34699999999992,0.22960000000000125,3,3,3,0
ZINCh800000escR3,260.31499999999994,0.25619999999999965,2,5,3,0
ZINCh800000escS8,244.29099999999994,0.2260000000000002,2,4,3,0
ZINCh800000escVC,277.371,0.2482999999999998,2,6,5,0
ZINCh800000escXy,235.243,0.20349999999999985,1,4,1,0
ZINCh800000escZL,240.34699999999995,0.25640000000000024,3,4,3,0
ZINCh800000esd1T,238.33099999999996,0.21529999999999982,2,3,3,0
ZINCh800000esd50,253.32700000000003,0.6710999999999998,2,5,1,0
ZINCh800000esd5c,248.27299999999997,0.19980000000000003,2,3,2,0
ZINCh800000esdc3,261.34299999999996,0.26059999999999994,1,4,3,0
ZINCh800000esdeg,236.275,0.2979999999999999,1,4,2,0
ZINCh800000esdeF,243.3029999999999,0.2099999999999993,2,4,4,0
ZINCh800000esdfh,265.28099999999995,0.28710000000000035,0,3,1,0
ZINCh800000esdiK,237.34699999999998,0.27470000000000105,1,3,1,0
ZINCh800000esdqT,237.34699999999992,0.24430000000000024,3,3,2,0
ZINCh800000esdsB,248.27299999999994,0.26079999999999953,3,3,2,0
ZINCh800000esdsZ,241.28699999999992,0.21679999999999944,2,4,5,0
ZINCh800000esdv4,238.331,0.21529999999999982,2,3,3,0
ZINCh800000esdvc,263.359,0.1995,1,4,4,0
ZINCh800000esdz2,240.34699999999995,0.21170000000000022,2,4,3,0
ZINCh800000esdAU,246.23799999999994,0.2674999999999999,2,4,4,0
ZINCh800000esdBe,237.259,0.21550000000000008,3,5,2,0
ZINCh800000esdD5,263.359,0.2457999999999998,2,4,5,0
ZINCh800000esdFp,237.34699999999995,0.22960000000000114,3,3,4,0
ZINCh800000esdGp,241.26599999999993,0.22277999999999953,1,3,4,0
ZINCh800000esdIz,265.246,0.2931999999999996,2,4,7,0
ZINCh800000esdKv,260.359,0.21580000000000044,2,3,5,0
ZINCh800000esdLk,262.28999999999996,0.22830000000000017,3,4,5,0
ZINCh800000esdMM,239.31499999999997,0.2788999999999998,3,3,3,0
ZINCh800000esdNp,235.28699999999998,0.20649999999999924,1,4,3,0
ZINCh800000esdNt,261.34299999999996,0.24729999999999985,1,4,3,0
ZINCh800000esdPd,263.274,0.20089999999999986,2,4,5,0
ZINCh800000esdR1,262.331,0.20279999999999926,2,4,6,0
ZINCh800000esdR3,247.28899999999996,0.22720000000000085,3,3,4,0
ZINCh800000esdUK,277.37100000000004,0.27829999999999994,2,6,5,0
ZINCh800000esdYs,240.28199999999998,0.21289999999999998,3,4,5,0
ZINCh800000ese5O,250.24499999999998,0.20859999999999967,1,3,5,0
ZINCh800000ese9a,256.331,0.2148999999999996,2,6,5,0
ZINCh800000eseaX,266.338,0.2747,1,3,5,0
ZINCh800000esebc,266.33799999999997,0.2762999999999998,1,3,4,0
ZINCh800000eseck,243.28199999999995,0.21810000000000002,1,3,4,0
ZINCh800000esecS,262.31,0.2126999999999999,0,5,4,0
ZINCh800000esee0,259.37499999999994,0.25310000000000066,2,4,3,0
ZINCh800000esemH,252.23599999999993,0.28939999999999944,2,3,2,0
ZINCh800000esemI,242.29399999999993,0.22919999999999985,2,3,3,0
ZINCh800000esesr,240.34699999999995,0.25640000000000024,3,4,4,0
ZINCh800000eseuJ,232.29099999999997,0.2697799999999997,1,6,3,0
ZINCh800000esez2,239.315,0.23259999999999953,2,3,4,0
ZINCh800000esez8,241.33499999999998,0.2948000000000005,3,3,3,0
ZINCh800000eseAN,244.33499999999998,0.2572999999999999,2,5,6,0
ZINCh800000eseBH,241.28699999999992,0.21679999999999944,2,4,3,0
ZINCh800000eseCB,240.34699999999995,0.21010000000000045,2,4,4,0
ZINCh800000eseD2,239.323,0.22349999999999937,2,5,7,0
ZINCh800000eseDN,237.29899999999995,0.2555999999999998,1,3,1,0
ZINCh800000eseHa,242.25399999999996,0.24509999999999943,1,6,4,0
ZINCh800000eseHS,264.347,0.2567000000000002,1,4,4,0
ZINCh800000eseJ7,253.24499999999992,0.27179999999999965,2,4,6,0
ZINCh800000eseKv,241.33499999999995,0.25420000000000087,2,4,4,0
ZINCh800000eseLg,258.343,0.2581000000000001,2,6,4,0
ZINCh800000eseM9,246.21299999999994,0.2302999999999995,1,3,2,0
ZINCh800000eseNk,235.29100000000003,0.20159999999999956,1,4,2,0
ZINCh800000esf1C,241.30999999999997,0.2549000000000007,2,3,1,0
ZINCh800000esf1G,240.30299999999994,0.27780000000000005,1,3,2,0
ZINCh800000esf3a,256.327,0.2937999999999999,1,5,3,0
ZINCh800000esf3A,240.35099999999997,0.21170000000000205,2,3,0,0
ZINCh800000esfdR,241.33499999999998,0.2932000000000006,3,3,1,0
ZINCh800000esfeh,241.37899999999993,0.2963000000000011,2,4,5,0
ZINCh800000esffk,247.28899999999993,0.22720000000000073,3,3,2,0
ZINCh800000esfgD,241.28699999999995,0.2151999999999996,2,4,2,0
ZINCh800000esfhv,261.34299999999996,0.26360000000000006,0,4,3,0
ZINCh800000esfkR,238.33099999999996,0.20400000000000007,2,3,2,0
ZINCh800000esfna,234.29899999999998,0.2881999999999994,2,2,4,0
ZINCh800000esfp0,262.375,0.27570000000000033,1,3,2,0
ZINCh800000esfqu,238.29099999999997,0.22079999999999994,2,5,3,0
ZINCh800000esftz,246.28199999999993,0.2796999999999999,2,4,3,0
ZINCh800000esfvi,247.28899999999996,0.22560000000000097,3,3,3,0
ZINCh800000esfxL,264.39099999999996,0.2825000000000013,1,4,7,0
ZINCh800000esfD6,257.677,0.2280000000000002,3,5,1,0
ZINCh800000esfG1,238.331,0.26159999999999983,3,3,5,0
ZINCh800000esfG3,238.33099999999996,0.26319999999999966,3,3,5,0
ZINCh800000esfLO,245.24999999999994,0.29410000000000003,1,3,3,0
ZINCh800000esg0E,272.29200000000003,0.2933999999999997,2,3,5,0
ZINCh800000esg4y,253.283,0.20906999999999992,2,4,2,0
ZINCh800000esg4A,262.306,0.22650000000000015,1,4,2,0
ZINCh800000esg7s,289.36899999999997,0.23040000000000016,2,4,9,0
ZINCh800000esg7y,256.371,0.2609000000000006,1,3,4,0
ZINCh800000esg9X,260.68100000000004,0.6210899999999999,3,5,4,0
ZINCh800000esgbz,235.24700000000004,0.2972199999999992,2,6,3,0
ZINCh800000esgi5,235.287,0.2959199999999998,1,4,2,0
ZINCh800000esglZ,235.287,0.23681999999999986,2,5,2,0
ZINCh800000esgmp,234.263,0.2671399999999997,1,6,3,0
ZINCh800000esgpy,239.31900000000002,0.2633199999999997,3,5,3,0
ZINCh800000esgrw,252.29900000000004,0.22621999999999975,2,5,3,0
ZINCh800000esgtB,236.319,0.29102000000000017,2,4,5,0
ZINCh800000esgvc,239.31899999999996,0.2747199999999999,1,5,4,0
ZINCh800000esgyi,232.287,0.21891999999999978,1,4,1,0
ZINCh800000esgzF,234.303,0.2860199999999998,2,3,3,0
ZINCh800000esgDL,234.30299999999994,0.2918199999999996,1,4,1,0
ZINCh800000esgEZ,237.23799999999997,0.2730199999999997,2,5,3,0
ZINCh800000esgGF,261.2989999999999,0.28171999999999975,1,5,3,0
ZINCh800000esgJd,235.243,0.22111999999999948,3,3,4,0
ZINCh800000esgJZ,232.24699999999996,0.12390999999999996,2,5,1,0
ZINCh800000esgK6,253.29100000000003,-0.28138000000000063,2,6,2,0
ZINCh800000esgPD,239.24999999999994,0.71122,2,3,2,0
ZINCh800000esgPR,238.24299999999994,0.23401999999999995,2,5,1,0
ZINCh800000esgST,233.23099999999997,0.21591999999999978,1,6,3,0
ZINCh800000esgSZ,299.1720000000001,0.26291999999999993,2,4,1,0
ZINCh800000esgTk,234.30299999999997,0.29182,1,4,1,0
ZINCh800000esgUU,235.24699999999999,0.2684399999999996,2,5,4,0
ZINCh800000esgV0,250.22399999999996,0.2664199999999996,3,3,4,0
ZINCh800000esh6g,237.307,-0.31395999999999935,2,5,3,0
ZINCh800000esh8C,239.32299999999998,0.2129399999999999,2,6,6,0
ZINCh800000esh9e,254.275,0.28801999999999983,0,9,3,0
ZINCh800000esh9z,236.27499999999992,0.27861999999999965,0,5,1,0
ZINCh800000esha4,233.23099999999997,0.27051999999999965,0,7,3,0
ZINCh800000eshaT,238.29099999999997,0.27601999999999965,1,5,3,0
ZINCh800000eshcy,237.25899999999996,0.28674,2,4,4,0
ZINCh800000eshes,236.27499999999995,0.28532,0,3,2,0
ZINCh800000esheY,260.315,0.26792,1,5,3,0
ZINCh800000eshhL,252.29899999999995,0.2112000000000001,2,5,5,0
ZINCh800000eshiH,240.25899999999993,0.2543199999999995,2,5,4,0
ZINCh800000eshjX,253.287,0.2156199999999998,2,7,3,0
ZINCh800000eshnv,246.26099999999994,0.23619999999999952,1,5,3,0
ZINCh800000eshph,301.14000000000004,0.2584000000000001,2,4,3,0
ZINCh800000eshvh,324.2,0.2505999999999996,2,5,5,0
ZINCh800000eshvM,322.18399999999997,0.2497999999999998,1,5,3,0
ZINCh800000eshwo,245.22899999999998,0.22329999999999983,2,4,4,0
ZINCh800000eshzl,230.271,0.2332999999999999,1,5,2,0
ZINCh800000eshD9,237.238,0.2547999999999998,2,4,4,0
ZINCh800000eshGK,237.30299999999997,0.23979999999999968,2,4,4,0
ZINCh800000eshIG,235.24699999999993,0.2930999999999997,1,6,2,0
ZINCh800000eshIQ,256.206,0.21379999999999988,2,7,3,0
ZINCh800000eshK5,324.20000000000016,0.2317999999999999,2,5,5,0
ZINCh800000eshKq,302.13200000000006,0.2647,1,6,1,0
ZINCh800000eshKS,248.20800000000003,0.2683000000000001,2,4,2,0
ZINCh800000eshLA,230.23100000000002,0.2456999999999997,2,6,2,0
ZINCh800000eshM0,236.31899999999993,0.2357999999999998,2,5,4,0
ZINCh800000eshMA,304.14400000000006,0.24990000000000007,1,5,3,0
ZINCh800000eshSZ,229.243,0.27780000000000005,0,6,2,0
ZINCh800000eshT7,236.27499999999992,0.25649999999999973,1,5,2,0
ZINCh800000eshUu,305.17600000000004,0.20549999999999963,2,6,3,0
ZINCh800000eshVD,256.33099999999996,0.24719999999999986,0,7,4,0
ZINCh800000eshX7,227.227,0.20029999999999998,1,5,1,0
ZINCh800000esi0f,252.25499999999997,0.2460600000000001,1,6,4,0
ZINCh800000esi3m,236.27099999999993,0.25647999999999943,2,4,2,0
ZINCh800000esi6q,241.26599999999993,0.27067999999999914,2,3,7,0
ZINCh800000esia2,259.737,0.25608,3,4,7,0
ZINCh800000esicc,235.28699999999998,0.27477999999999986,1,3,2,0
ZINCh800000esict,234.259,0.29148000000000024,1,5,2,0
ZINCh800000esifZ,257.3589999999999,0.28908000000000034,1,4,4,0
ZINCh800000esiix,262.306,0.28868000000000005,0,4,2,0
ZINCh800000esilO,234.21499999999997,0.28137999999999974,2,4,4,0
ZINCh800000esilQ,235.28699999999998,0.20397999999999994,3,4,4,0
ZINCh800000esimE,229.199,0.2662799999999999,1,6,3,0
ZINCh800000esinJ,228.25499999999997,0.2711600000000001,1,5,3,0
ZINCh800000esip7,251.31099999999998,0.20967999999999998,2,5,4,0
ZINCh800000esiqE,241.26599999999996,0.42947,2,3,3,0
ZINCh800000esitd,237.25899999999996,0.07416999999999946,3,4,1,0
ZINCh800000esium,233.275,0.08776999999999996,3,3,1,0
ZINCh800000esixQ,237.30299999999997,0.12526999999999938,4,4,5,0
ZINCh800000esiAj,237.34699999999992,0.22959999999999936,3,3,4,0
ZINCh800000esiGx,240.35099999999994,0.21490000000000076,2,3,5,0
ZINCh800000esiH5,257.359,0.2563,2,3,3,0
ZINCh800000esiHb,249.21699999999996,0.22530000000000006,1,3,2,0
