molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_chembl_id
CHEMBL2316143,CHEMBL2316143,COc1cc(/C=C2\CCC/C(=C\c3ccccc3F)C2=O)cc(OC)c1,IC50,=,2170.0,nM,5.66,CHEMBL3888815
CHEMBL4226562,CHEMBL4226562,C=CC(=O)Nc1cccc(NC(=O)Nc2nc(Nc3ccc(N4CCC(N5CCOCC5)CC4)cc3OC)ncc2Cl)c1,IC50,=,2210.0,nM,5.66,CHEMBL4222201
CHEMBL4462395,CHEMBL4462395,COc1cc(N(C)c2ccnc3ccc(C(F)(F)F)cc23)cc(OC)c1OC,IC50,=,2200.0,nM,5.66,CHEMBL4394508
CHEMBL4793944,CHEMBL4793944,Fc1c(Br)cc(Cl)cc1Nc1ncnc2cc3c(cc12)OCCO3,IC50,=,2186.0,nM,5.66,CHEMBL4730562
CHEMBL5560466,CHEMBL5560466,C=CC(=O)N1C[C@@H](n2cc(-c3ccncc3)c(-c3cc(COc4ccc5c(c4)CN(C)C5=O)ccc3F)n2)C[C@H]1C,IC50,=,2200.0,nM,5.66,CHEMBL5511551
CHEMBL5560711,CHEMBL5560711,C=CC(=O)N1CC(n2cc(-c3ccncc3)c(-c3cccc(NC(=O)c4cn(C5CC5)cn4)c3)n2)C1,IC50,=,2200.0,nM,5.66,CHEMBL5511551
CHEMBL4303523,CHEMBL4303523,CCC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,Kd,=,2200.0,nM,5.66,CHEMBL5707490
CHEMBL4437721,CHEMBL4437721,NC(=O)c1c(-c2ccc(Oc3ccc(Cl)cc3)cc2)nn([C@@H]2CCCN(C(=O)/C=C/CO)C2)c1N,IC50,=,2200.0,nM,5.66,CHEMBL5733488
CHEMBL5969574,CHEMBL5969574,NC(=O)c1c(-c2ccc(Oc3ccc(F)cc3F)cc2)nn(C2CCCN(C(=O)/C=C/CF)C2)c1N,IC50,=,2180.0,nM,5.66,CHEMBL5733488
CHEMBL5886252,CHEMBL5886252,NC(=O)c1c(-c2ccc(Oc3ccc(Cl)cc3)cc2)nn(C2CCCN(C(=O)/C=C/CO)C2)c1N,IC50,=,2200.0,nM,5.66,CHEMBL5735965
CHEMBL4556666,CHEMBL4556666,NC(=O)c1c(-c2ccc(Oc3ccc(F)cc3F)cc2)nn([C@@H]2CCCN(C(=O)/C=C/CF)C2)c1N,IC50,=,2180.0,nM,5.66,CHEMBL5735965
CHEMBL6037318,CHEMBL6037318,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCN4CCN(Cc5ccc(-c6cc7c(NCc8ccccc8Cl)ncnc7[nH]6)cc5)CC4)c3C2=O)C(=O)N1,IC50,=,2200.0,nM,5.66,CHEMBL5736752
CHEMBL5932725,CHEMBL5932725,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CN2CCN(CCCC#Cc3cccc4c3C(=O)N(C(C(=O)Nc3nccs3)c3cc(F)ccc3O)C4)CC2)C(C)(C)C)cc1,IC50,=,2200.0,nM,5.66,CHEMBL5736755
CHEMBL5832364,CHEMBL5832364,O=C1CCC(N2C(=O)c3ccc(N4CCN(CCCOCCCC#Cc5cccc6c5C(=O)N(C(C(=O)Nc5nccs5)c5cc(F)ccc5O)C6)CC4)cc3C2=O)C(=O)N1,IC50,=,2200.0,nM,5.66,CHEMBL5736755
CHEMBL5804483,CHEMBL5804483,O=C1CCC(N2C(=O)c3ccc(OCCOCCOCC#Cc4cccc5c4C(=O)N([C@@H](C(=O)Nc4nccs4)c4cc(F)ccc4O)C5)cc3C2=O)C(=O)N1,IC50,=,2200.0,nM,5.66,CHEMBL5736750
CHEMBL5985978,CHEMBL5985978,Cc1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CC[C@@H](O)CC2)cc(-c2cnn(C)c2)n1,IC50,=,2184.0,nM,5.66,CHEMBL5737542
CHEMBL5901984,CHEMBL5901984,C=CC(=O)N1CC(Oc2cc3c(Nc4cccc5cnn(C)c45)ncnc3cc2OC)C1,IC50,=,2200.0,nM,5.66,CHEMBL5738183
CHEMBL6134747,CHEMBL6134747,COC1CCN(c2nccc(Nc3cc4n([C@H]5CC[C@H](C)C5)c(C)cn4n3)n2)CC1,Ki,=,2200.0,nM,5.66,CHEMBL6077284
CHEMBL3092307,CHEMBL3092307,CCN(CC)CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,IC50,=,2235.0,nM,5.65,CHEMBL3095055
CHEMBL215152,CHEMBL215152,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,Kd,=,2255.0,nM,5.65,CHEMBL3991696
CHEMBL5286675,CHEMBL5286675,CN(C)c1ccc(/C=C/c2cc(C(=O)O)c3cc(Br)ccc3n2)cc1,IC50,=,2230.0,nM,5.65,CHEMBL5232555
CHEMBL5961157,CHEMBL5961157,C=CC(=O)N1CCC(Nc2cncc(-c3cnc(Nc4cccc(C)n4)nc3)c2)CC1,IC50,=,2220.0,nM,5.65,CHEMBL5738864
CHEMBL2047017,CHEMBL2047017,O=C(CCCCCC(=O)Nc1ccc(O)c(C(=O)Nc2ccc(F)c(F)c2)c1)NO,IC50,=,2220.0,nM,5.65,CHEMBL2050675
CHEMBL2047024,CHEMBL2047024,C#Cc1cccc(NC(=O)c2cc(NC(=O)CCCCCCC(=O)NO)ccc2O)c1,IC50,=,2250.0,nM,5.65,CHEMBL2050675
CHEMBL2325102,CHEMBL2325102,NC(=S)N1N=C(c2ccccc2)CC1c1cccc2ccccc12,IC50,=,2230.0,nM,5.65,CHEMBL2327216
CHEMBL3741762,CHEMBL3741762,CN(C)C/C=C/C(=O)Nc1cccc(Nc2nc(N/N=C/c3ccc(F)cc3)ncc2Cl)c1,IC50,=,2230.0,nM,5.65,CHEMBL3743365
CHEMBL5185207,CHEMBL5185207,CC(C)c1ccc(N2C[C@H](O)[C@H]2C)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,IC50,=,2222.0,nM,5.65,CHEMBL5141216
CHEMBL461571,CHEMBL461571,Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(O[C@H](C)C(=O)O)c1,IC50,=,2240.0,nM,5.65,CHEMBL980757
CHEMBL4756368,CHEMBL4756368,C=CC(=O)Nc1cc(-c2c[nH]c3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)ccc1OCCO,IC50,=,2236.0,nM,5.65,CHEMBL4670928
CHEMBL5420774,CHEMBL5420774,CCS(=O)(=O)n1cc(-c2nc(Nc3ccc4c(cnn4CCN(C)C)c3)ncc2Cl)c2ccccc21,IC50,=,2223.0,nM,5.65,CHEMBL5341567
CHEMBL2437484,CHEMBL2437484,COc1ccc(Nc2ncc3ncc(=O)n(-c4cccc(NC(=O)/C=C/CN(C)C)c4)c3n2)cc1,IC50,=,2253.0,nM,5.65,CHEMBL5730752
CHEMBL4784185,CHEMBL4784185,N#Cc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)c4cc([N+](=O)[O-])ccc4F)cc23)cc1Cl,IC50,=,2245.0,nM,5.65,CHEMBL4721175
CHEMBL592427,CHEMBL592427,O=C(Nc1ccccc1)N(Cc1ccc(F)cc1)Cc1cccc(Br)c1O,IC50,=,2240.0,nM,5.65,CHEMBL1064829
CHEMBL3353410,CHEMBL3353410,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,2239.0,nM,5.65,CHEMBL4771544
CHEMBL3233794,CHEMBL3233794,O=C(/C=C/CN1CC2(CCOCC2)C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,IC50,=,2252.0,nM,5.65,CHEMBL3238948
CHEMBL5968807,CHEMBL5968807,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(CO)c4)c(C#N)cnc3cc2OC)CC1,IC50,=,2300.0,nM,5.64,CHEMBL5738185
CHEMBL5983357,CHEMBL5983357,C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)cc4Cl)ncnc3cn2)C1,IC50,=,2300.0,nM,5.64,CHEMBL5738184
CHEMBL118000,CHEMBL118000,N#Cc1cnc2ccc(NC(=O)/C=C/CN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1,IC50,=,2290.0,nM,5.64,CHEMBL680028
CHEMBL1958034,CHEMBL1958034,O=C1CSC(N2N=C(c3ccc(Cl)cc3)CC2c2ccc(Br)cc2)=N1,IC50,=,2280.0,nM,5.64,CHEMBL1958796
CHEMBL118000,CHEMBL118000,N#Cc1cnc2ccc(NC(=O)/C=C/CN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1,IC50,=,2290.0,nM,5.64,CHEMBL3616083
CHEMBL3612591,CHEMBL3612591,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c3cc21,IC50,=,2300.0,nM,5.64,CHEMBL3614855
CHEMBL1760057,CHEMBL1760057,c1ccc2ncc(Nc3ccnc(Nc4ccc(OCCCN5CCCCC5)cc4)n3)cc2c1,IC50,=,2290.0,nM,5.64,CHEMBL1764782
CHEMBL5855771,CHEMBL5855771,C=CC(=O)N1CC(Nc2nc(Nc3ccc(N4CCOCC4)c(F)c3)c3c(c2F)CNC3=O)CCC1C,IC50,=,2276.0,nM,5.64,CHEMBL5737421
CHEMBL118000,CHEMBL118000,N#Cc1cnc2ccc(NC(=O)/C=C/CN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1,IC50,=,2290.87,nM,5.64,CHEMBL1798351
CHEMBL3216699,CHEMBL1199062,Cl.Cl.NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCCCc2ccccn2)C1,IC50,=,2280.0,nM,5.64,CHEMBL1105615
CHEMBL5957373,CHEMBL5957373,C=CC(=O)N1CC(Nc2nc(Nc3ccc(N4CCOCC4)cc3)c3c(c2F)CNC3=O)CCC1C,IC50,=,2297.0,nM,5.64,CHEMBL5737421
CHEMBL3604927,CHEMBL3604927,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Oc3cccc([N+](=O)[O-])c3)n2)n[nH]1,IC50,=,2300.0,nM,5.64,CHEMBL3606404
CHEMBL5556861,CHEMBL5556861,C=CC(=O)N1C[C@@H](n2cc(-c3ccncc3)c(-c3cccc(COc4ccc5c(c4)CN(C)C5=O)c3)n2)C[C@H]1C,IC50,=,2300.0,nM,5.64,CHEMBL5511551
CHEMBL572881,CHEMBL572881,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,Kd,=,2300.0,nM,5.64,CHEMBL1908695
CHEMBL386051,CHEMBL386051,CSc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,Kd,=,2300.0,nM,5.64,CHEMBL1908703
CHEMBL5822835,CHEMBL5822835,C=CC(=O)N1CCCCC(Nc2nc(Nc3ccc(OCCOC)cc3)c3c(c2F)CNC3=O)C1,IC50,=,2289.0,nM,5.64,CHEMBL5737421
CHEMBL3425657,CHEMBL3425657,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc([N+](=O)[O-])cc3)c2)n1,IC50,=,2300.0,nM,5.64,CHEMBL3430220
CHEMBL5571542,CHEMBL5571542,CCC(=O)Nc1cc2c(Oc3ccc(NC(=O)CCCc4ccccc4)cc3F)ncnc2cc1OC,IC50,=,2268.0,nM,5.64,CHEMBL5537875
CHEMBL1233881,CHEMBL1233881,COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,IC50,=,2300.0,nM,5.64,CHEMBL1243977
CHEMBL50245,CHEMBL50245,CN(C)c1ccc2c(Nc3cccc(Br)c3)ncnc2n1,IC50,=,2300.0,nM,5.64,CHEMBL677215
CHEMBL1289926,CHEMBL1289926,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,Kd,=,2300.0,nM,5.64,CHEMBL1908695
CHEMBL56879,CHEMBL56879,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc([N+](=O)[O-])cc1,IC50,=,2300.0,nM,5.64,CHEMBL763200
CHEMBL5416410,CHEMBL1421,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,Kd,=,2300.0,nM,5.64,CHEMBL1908704
CHEMBL138691,CHEMBL138691,C=CC(=O)N(CCN(C)C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,2282.0,nM,5.64,CHEMBL677216
CHEMBL2048792,CHEMBL2048792,O=C1Cc2ccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cc2N1,IC50,=,2300.0,nM,5.64,CHEMBL2050649
CHEMBL3133903,CHEMBL3133903,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)c(C)c3)c2c1,IC50,=,2300.0,nM,5.64,CHEMBL3134707
CHEMBL428690,CHEMBL428690,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,Kd,=,2300.0,nM,5.64,CHEMBL1908697
CHEMBL1233881,CHEMBL1233881,COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,IC50,=,2300.0,nM,5.64,CHEMBL3223623
CHEMBL2316141,CHEMBL2316141,COc1cc(/C=C2\CCC/C(=C\c3cccc(Cl)c3)C2=O)cc(OC)c1,IC50,=,2270.0,nM,5.64,CHEMBL3888815
CHEMBL593760,CHEMBL593760,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(F)c3)c2cc1OCCCN1CCN(C)CC1,IC50,=,2300.0,nM,5.64,CHEMBL1073378
CHEMBL278041,CHEMBL278041,Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,Kd,=,2300.0,nM,5.64,CHEMBL1051286
CHEMBL428690,CHEMBL428690,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,Kd,=,2300.0,nM,5.64,CHEMBL1063796
CHEMBL3814940,CHEMBL3814940,Fc1cccc(COc2ccc(Nc3ncnc4ccc(NC(=S)NCCN5CCCCC5)cc34)cc2Cl)c1,IC50,=,2310.0,nM,5.64,CHEMBL3815446
CHEMBL3814846,CHEMBL3814846,CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,IC50,=,2280.0,nM,5.64,CHEMBL3815446
CHEMBL1257998,CHEMBL1257998,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1,IC50,=,2300.0,nM,5.64,CHEMBL1260610
CHEMBL3787112,CHEMBL3787112,Nc1ncnc2c1c(-c1cccc(O)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,IC50,=,2300.0,nM,5.64,CHEMBL3789991
CHEMBL3787112,CHEMBL3787112,Nc1ncnc2c1c(-c1cccc(O)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,IC50,=,2300.0,nM,5.64,CHEMBL3789407
CHEMBL2385967,CHEMBL2385967,CN1CCN(Cc2ccc(C(=O)Nc3ccc(-c4cncc(C#N)c4Nc4ccc(OCc5ccccn5)c(Cl)c4)cc3)cc2)CC1,IC50,=,2300.0,nM,5.64,CHEMBL2390159
CHEMBL572881,CHEMBL572881,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,Kd,=,2300.0,nM,5.64,CHEMBL1061068
CHEMBL3740257,CHEMBL3740257,C=CC(=O)Nc1cccc(Nc2nc(N/N=C(\C)c3ccc(F)cc3F)ncc2Cl)c1,IC50,=,2270.0,nM,5.64,CHEMBL3743364
CHEMBL2408823,CHEMBL2408823,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(CCCOc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)cc2)n1,IC50,=,2280.0,nM,5.64,CHEMBL2412780
CHEMBL342929,CHEMBL342929,CNC(=O)c1c(SSc2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,Ki,=,2300.0,nM,5.64,CHEMBL674574
CHEMBL2426248,CHEMBL2426248,COc1ccc(NC(=O)CCCN(C)C)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,IC50,=,2300.0,nM,5.64,CHEMBL2427158
CHEMBL114490,CHEMBL114490,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,IC50,=,2344.23,nM,5.63,CHEMBL1798351
CHEMBL114490,CHEMBL114490,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,IC50,=,2320.0,nM,5.63,CHEMBL680028
CHEMBL3133754,CHEMBL3133754,COc1cc2ncnc(Nc3cccc(NC(=O)Nc4cccc(C)c4)c3)c2cc1OCCCN1CCOCC1,IC50,=,2350.0,nM,5.63,CHEMBL3136336
CHEMBL5563395,CHEMBL5563395,C/C=C/C(=O)Nc1cc2c(Oc3ccc(NC(=O)c4sc(-c5ccccc5)nc4C)cc3F)cccc2cc1OC,IC50,=,2321.0,nM,5.63,CHEMBL5537874
CHEMBL5570486,CHEMBL5570486,C=CC(=O)Nc1cc2c(Oc3ccc(NC(=O)NCCc4ccc(OC)c(OC)c4)cc3F)ncnc2cc1OC,IC50,=,2353.0,nM,5.63,CHEMBL5537874
CHEMBL1821863,CHEMBL1821863,Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(Cl)cc3)C2)cc1C,IC50,=,2360.0,nM,5.63,CHEMBL1827038
CHEMBL2047015,CHEMBL2047015,O=C(CCCCCC(=O)Nc1ccc(O)c(C(=O)Nc2ccccc2)c1)NO,IC50,=,2340.0,nM,5.63,CHEMBL2050675
CHEMBL3734877,CHEMBL3734877,COC1CCN(c2nccc(Nc3cc4c(cn3)nc(CO)n4C(C)C)n2)CC1,IC50,=,2360.0,nM,5.63,CHEMBL3737956
CHEMBL3740102,CHEMBL3740102,C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1ccc(F)cc1,IC50,=,2350.0,nM,5.63,CHEMBL3743364
CHEMBL3780073,CHEMBL3780073,Cc1ccccc1Nc1cc[nH]c(=O)c1C(=O)Nc1ccc(N2CCN(C)CC2)cc1,Ki,=,2340.0,nM,5.63,CHEMBL3784892
CHEMBL4646281,CHEMBL4646281,C=CC(=O)NCCOc1cc(Cc2ccccc2)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,IC50,=,2360.0,nM,5.63,CHEMBL4603816
CHEMBL4556670,CHEMBL4556670,C=CC(=O)Nc1cccc(-c2csc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,IC50,=,2316.0,nM,5.63,CHEMBL4416106
CHEMBL4224932,CHEMBL4224932,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3OC)n2)c1,IC50,=,2338.0,nM,5.63,CHEMBL4222201
CHEMBL3780841,CHEMBL3780841,COc1ccccc1Nc1cc[nH]c(=O)c1-c1nc2c(C(C)C)cccc2[nH]1,Ki,=,2400.0,nM,5.62,CHEMBL3784892
CHEMBL130049,CHEMBL130049,COC(=O)N(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,IC50,=,2400.0,nM,5.62,CHEMBL677890
CHEMBL3741324,CHEMBL3741324,C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1ccccn1,IC50,=,2380.0,nM,5.62,CHEMBL3743364
CHEMBL4784185,CHEMBL4784185,N#Cc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)c4cc([N+](=O)[O-])ccc4F)cc23)cc1Cl,IC50,=,2426.0,nM,5.62,CHEMBL4721180
CHEMBL4094546,CHEMBL4094546,Cc1nc(C)c(/C=C2\CC(C)C/C(=C\c3nc(C)c(C)nc3C)C2=NO)nc1C,IC50,=,2400.0,nM,5.62,CHEMBL4034792
CHEMBL1241674,CHEMBL1241674,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,Kd,=,2400.0,nM,5.62,CHEMBL1908704
CHEMBL193578,CHEMBL193578,Clc1cc(Nc2ncnc3cccc(OC4CCOCC4)c23)ccc1OCc1ccccn1,IC50,=,2400.0,nM,5.62,CHEMBL881949
CHEMBL3237936,CHEMBL3237936,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCN3CCN(CCO)CC3)c2)n1,IC50,=,2419.0,nM,5.62,CHEMBL3241597
CHEMBL1830272,CHEMBL1830272,NC(=S)N/N=C(/C=C/c1ccccc1)c1ccccc1,IC50,=,2380.0,nM,5.62,CHEMBL1831627
CHEMBL3237935,CHEMBL3237935,CCOC(=O)N1CCN(CCC(=O)Nc2cccc(Oc3nc(Nc4ccc(N5CCN(C)CC5)cc4OC)ncc3Cl)c2)CC1,IC50,=,2385.0,nM,5.62,CHEMBL3241596
CHEMBL3237936,CHEMBL3237936,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCN3CCN(CCO)CC3)c2)n1,IC50,=,2388.0,nM,5.62,CHEMBL3241595
CHEMBL1241674,CHEMBL1241674,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,Kd,=,2400.0,nM,5.62,CHEMBL1908693
CHEMBL77030,CHEMBL77030,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S,IC50,=,2400.0,nM,5.62,CHEMBL960396
CHEMBL260861,CHEMBL260861,COc1cc(Nc2nn3c(N[C@H](CO)Cc4ccccc4)cc(C4CC4)nc3c2C(N)=O)cc(OC)c1,IC50,=,2400.0,nM,5.62,CHEMBL921778
CHEMBL4208745,CHEMBL4208745,O=c1[nH]c(Cc2ccccc2)cn2c1cc1cc(Cl)ccc12,IC50,=,2400.0,nM,5.62,CHEMBL4196285
CHEMBL5863747,CHEMBL5863747,COC1CCN(c2nccc(Nc3cc4c(cn3)nc(COCCN3CCN(CCOCC(=O)N[C@H](C(=O)N5C[C@H](O)C[C@H]5C(=O)N[C@@H](C)c5ccc(-c6scnc6C)cc5)C(C)(C)C)CC3)n4C(C)C)n2)CC1,IC50,=,2400.0,nM,5.62,CHEMBL5736755
CHEMBL1958218,CHEMBL1958218,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3)C2)cc1,IC50,=,2370.0,nM,5.62,CHEMBL1958796
CHEMBL103667,CHEMBL103667,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,Kd,=,2400.0,nM,5.62,CHEMBL1908704
CHEMBL5179538,CHEMBL5179538,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(CC(=O)NCCNc5cccc6c5CN(C5CCC(=O)NC5=O)C6=O)CC4)cc3OC)ncc2C(F)(F)F)c1,IC50,=,2397.0,nM,5.62,CHEMBL5115839
CHEMBL599388,CHEMBL599388,COc1cc(-c2nc(=O)c3c([nH]2)sc2ccc(C)cc23)ccc1OCC(=O)O,IC50,=,2400.0,nM,5.62,CHEMBL1069630
CHEMBL5281446,CHEMBL5281446,CC(C)c1nn(C(C)C)c2cc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)ncc12,IC50,=,2400.0,nM,5.62,CHEMBL5253705
CHEMBL2424804,CHEMBL2424804,O=C(/C=C/c1ccc(Br)s1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,IC50,=,2400.0,nM,5.62,CHEMBL2427414
CHEMBL1241674,CHEMBL1241674,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,Kd,=,2400.0,nM,5.62,CHEMBL1908698
CHEMBL5998385,CHEMBL5998385,O=C(/N=c1\[nH]c2ccccc2n1[C@H]1CC[C@@H](O)CC1)c1ccnc(-c2cnn3cccnc23)c1,IC50,=,2420.0,nM,5.62,CHEMBL5737543
CHEMBL3604922,CHEMBL3604922,C=CC(=O)Nc1ccc(Oc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,IC50,=,2400.0,nM,5.62,CHEMBL3606405
CHEMBL3098317,CHEMBL3098317,COc1cc2nc(Cl)nc(Nc3ccc(S(N)(=O)=O)cc3)c2cc1OC,IC50,=,2370.0,nM,5.62,CHEMBL3101602
CHEMBL77030,CHEMBL77030,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S,IC50,=,2400.0,nM,5.62,CHEMBL674643
CHEMBL535,CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,Kd,=,2400.0,nM,5.62,CHEMBL1908704
CHEMBL4468521,CHEMBL4468521,COCCOc1cc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OCCOC,IC50,=,2400.0,nM,5.62,CHEMBL4394508
CHEMBL5804962,CHEMBL5804962,COC1CCN(c2nccc(Nc3cc4c(cn3)nc(COCCOCCOCCOCCOCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)N[C@@H](C)c3ccc(-c5scnc5C)cc3)C(C)(C)C)n4C(C)C)n2)CC1,IC50,=,2400.0,nM,5.62,CHEMBL5736750
CHEMBL3814021,CHEMBL3814021,O=C(NCCN1CCCCC1)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,IC50,=,2380.0,nM,5.62,CHEMBL3815446
CHEMBL5817581,CHEMBL5817581,C=CC(=O)N1CCCC(Nc2nc(Nc3ccc(OCCOC)cc3)c3c(c2F)CNC3=O)CC1,IC50,=,2374.0,nM,5.62,CHEMBL5737421
CHEMBL426124,CHEMBL426124,COc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,IC50,=,2400.0,nM,5.62,CHEMBL867749
CHEMBL5435225,CHEMBL5435225,CCS(=O)(=O)n1cc(-c2nc(Nc3ccc4c(ccn4CCN(C)C)c3)ncc2Cl)c2ccccc21,IC50,=,2471.0,nM,5.61,CHEMBL5341567
CHEMBL5082074,CHEMBL5082074,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)Cc1ccc(Br)cc1,IC50,=,2468.0,nM,5.61,CHEMBL5046855
CHEMBL4213082,CHEMBL4213082,C=CC(=O)Nc1ccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)cc1,IC50,=,2480.0,nM,5.61,CHEMBL4179476
CHEMBL1094835,CHEMBL1199063,COc1ccc(CCOc2ccc3c(c2)c(CCN)cn3CCCCCc2ccc(SC)cc2)cc1.Cl,IC50,=,2450.0,nM,5.61,CHEMBL1105615
